date,game_id,game_url
1996-11-15,0029600107,https://www.nba.com/game/chi-vs-chh-0029600107
1996-11-15,0029600110,https://www.nba.com/game/ind-vs-sas-0029600110
1996-11-15,0029600111,https://www.nba.com/game/van-vs-uta-0029600111
1996-11-15,0029600113,https://www.nba.com/game/mil-vs-sac-0029600113
1996-11-15,0029600112,https://www.nba.com/game/lac-vs-lal-0029600112
1996-11-16,0029600114,https://www.nba.com/game/min-vs-nyk-0029600114
1996-11-16,0029600119,https://www.nba.com/game/det-vs-cle-0029600119
1996-11-16,0029600118,https://www.nba.com/game/phi-vs-mia-0029600118
1996-11-16,0029600117,https://www.nba.com/game/tor-vs-orl-0029600117
1996-11-16,0029600116,https://www.nba.com/game/bos-vs-was-0029600116
1996-11-16,0029600115,https://www.nba.com/game/den-vs-njn-0029600115
1996-11-16,0029600122,https://www.nba.com/game/gsw-vs-hou-0029600122
1996-11-16,0029600121,https://www.nba.com/game/uta-vs-dal-0029600121
1996-11-16,0029600120,https://www.nba.com/game/atl-vs-chi-0029600120
1996-11-16,0029600123,https://www.nba.com/game/sac-vs-sea-0029600123
1996-11-17,0029600124,https://www.nba.com/game/por-vs-ind-0029600124
1996-11-17,0029600125,https://www.nba.com/game/gsw-vs-sas-0029600125
1996-11-17,0029600128,https://www.nba.com/game/van-vs-sea-0029600128
1996-11-17,0029600127,https://www.nba.com/game/mil-vs-lac-0029600127
1996-11-17,0029600126,https://www.nba.com/game/lal-vs-phx-0029600126
1996-11-18,0029600129,https://www.nba.com/game/sac-vs-van-0029600129
1996-11-19,0029600131,https://www.nba.com/game/sea-vs-tor-0029600131
1996-11-19,0029600132,https://www.nba.com/game/atl-vs-cle-0029600132
1996-11-19,0029600130,https://www.nba.com/game/nyk-vs-orl-0029600130
1996-11-19,0029600134,https://www.nba.com/game/min-vs-hou-0029600134
1996-11-19,0029600133,https://www.nba.com/game/dal-vs-mil-0029600133
1996-11-19,0029600135,https://www.nba.com/game/mia-vs-den-0029600135
1996-11-19,0029600137,https://www.nba.com/game/sac-vs-por-0029600137
1996-11-19,0029600136,https://www.nba.com/game/lal-vs-gsw-0029600136
1996-11-20,0029600138,https://www.nba.com/game/det-vs-bos-0029600138
1996-11-20,0029600140,https://www.nba.com/game/sea-vs-was-0029600140
1996-11-20,0029600139,https://www.nba.com/game/ind-vs-phi-0029600139
1996-11-20,0029600141,https://www.nba.com/game/nyk-vs-chh-0029600141
1996-11-20,0029600142,https://www.nba.com/game/lac-vs-sas-0029600142
1996-11-20,0029600145,https://www.nba.com/game/mia-vs-van-0029600145
1996-11-20,0029600144,https://www.nba.com/game/uta-vs-lal-0029600144
1996-11-20,0029600143,https://www.nba.com/game/chi-vs-phx-0029600143
1996-11-21,0029600147,https://www.nba.com/game/cle-vs-tor-0029600147
1996-11-21,0029600149,https://www.nba.com/game/chh-vs-ind-0029600149
1996-11-21,0029600148,https://www.nba.com/game/njn-vs-det-0029600148
1996-11-21,0029600146,https://www.nba.com/game/min-vs-orl-0029600146
1996-11-21,0029600152,https://www.nba.com/game/phx-vs-hou-0029600152
1996-11-21,0029600151,https://www.nba.com/game/lac-vs-dal-0029600151
1996-11-21,0029600150,https://www.nba.com/game/atl-vs-mil-0029600150
1996-11-21,0029600154,https://www.nba.com/game/gsw-vs-uta-0029600154
1996-11-21,0029600153,https://www.nba.com/game/chi-vs-den-0029600153
1996-11-22,0029600155,https://www.nba.com/game/sea-vs-bos-0029600155
1996-11-22,0029600156,https://www.nba.com/game/phi-vs-was-0029600156
1996-11-22,0029600158,https://www.nba.com/game/mia-vs-sac-0029600158
1996-11-22,0029600157,https://www.nba.com/game/sas-vs-lal-0029600157
1996-11-23,0029600167,https://www.nba.com/game/hou-vs-gsw-0029600167
1996-11-23,0029600162,https://www.nba.com/game/atl-vs-tor-0029600162
1996-11-23,0029600163,https://www.nba.com/game/orl-vs-ind-0029600163
1996-11-23,0029600161,https://www.nba.com/game/det-vs-chh-0029600161
1996-11-23,0029600160,https://www.nba.com/game/nyk-vs-phi-0029600160
1996-11-23,0029600159,https://www.nba.com/game/dal-vs-njn-0029600159
1996-11-23,0029600165,https://www.nba.com/game/lac-vs-min-0029600165
1996-11-23,0029600164,https://www.nba.com/game/was-vs-mil-0029600164
1996-11-23,0029600166,https://www.nba.com/game/chi-vs-uta-0029600166
1996-11-23,0029600168,https://www.nba.com/game/den-vs-por-0029600168
1996-11-24,0029600171,https://www.nba.com/game/sac-vs-cle-0029600171
1996-11-24,0029600169,https://www.nba.com/game/dal-vs-bos-0029600169
1996-11-24,0029600170,https://www.nba.com/game/sea-vs-nyk-0029600170
1996-11-24,0029600174,https://www.nba.com/game/sas-vs-van-0029600174
1996-11-24,0029600172,https://www.nba.com/game/mia-vs-phx-0029600172
1996-11-24,0029600173,https://www.nba.com/game/hou-vs-lal-0029600173
1996-11-25,0029600176,https://www.nba.com/game/mil-vs-orl-0029600176
1996-11-25,0029600175,https://www.nba.com/game/min-vs-was-0029600175
1996-11-25,0029600177,https://www.nba.com/game/njn-vs-uta-0029600177
1996-11-25,0029600178,https://www.nba.com/game/chi-vs-lac-0029600178
1996-11-26,0029600182,https://www.nba.com/game/sac-vs-tor-0029600182
1996-11-26,0029600181,https://www.nba.com/game/van-vs-atl-0029600181
1996-11-26,0029600180,https://www.nba.com/game/sea-vs-chh-0029600180
1996-11-26,0029600179,https://www.nba.com/game/lal-vs-phi-0029600179
1996-11-26,0029600184,https://www.nba.com/game/por-vs-hou-0029600184
1996-11-26,0029600183,https://www.nba.com/game/sas-vs-dal-0029600183
1996-11-26,0029600185,https://www.nba.com/game/phx-vs-den-0029600185
1996-11-26,0029600186,https://www.nba.com/game/mia-vs-gsw-0029600186
1996-11-27,0029600189,https://www.nba.com/game/chh-vs-tor-0029600189
1996-11-27,0029600190,https://www.nba.com/game/van-vs-det-0029600190
1996-11-27,0029600188,https://www.nba.com/game/atl-vs-orl-0029600188
1996-11-27,0029600192,https://www.nba.com/game/sea-vs-min-0029600192
1996-11-27,0029600187,https://www.nba.com/game/lal-vs-bos-0029600187
1996-11-27,0029600193,https://www.nba.com/game/por-vs-sas-0029600193
1996-11-27,0029600191,https://www.nba.com/game/cle-vs-mil-0029600191
1996-11-27,0029600195,https://www.nba.com/game/njn-vs-phx-0029600195
1996-11-27,0029600194,https://www.nba.com/game/den-vs-uta-0029600194
1996-11-27,0029600196,https://www.nba.com/game/mia-vs-lac-0029600196
1996-11-28,0029600197,https://www.nba.com/game/sac-vs-ind-0029600197
1996-11-28,0029600198,https://www.nba.com/game/njn-vs-gsw-0029600198
1996-11-29,0029600199,https://www.nba.com/game/hou-vs-bos-0029600199
1996-11-29,0029600203,https://www.nba.com/game/van-vs-ind-0029600203
1996-11-29,0029600201,https://www.nba.com/game/was-vs-atl-0029600201
1996-11-29,0029600200,https://www.nba.com/game/orl-vs-phi-0029600200
1996-11-29,0029600202,https://www.nba.com/game/lal-vs-det-0029600202
1996-11-29,0029600204,https://www.nba.com/game/chi-vs-dal-0029600204
1996-11-29,0029600206,https://www.nba.com/game/lac-vs-uta-0029600206
1996-11-29,0029600205,https://www.nba.com/game/min-vs-den-0029600205
1996-11-29,0029600208,https://www.nba.com/game/phx-vs-sea-0029600208
1996-11-29,0029600207,https://www.nba.com/game/gsw-vs-por-0029600207
1996-11-30,0029600209,https://www.nba.com/game/sac-vs-nyk-0029600209
1996-11-30,0029600213,https://www.nba.com/game/orl-vs-cle-0029600213
1996-11-30,0029600212,https://www.nba.com/game/bos-vs-mia-0029600212
1996-11-30,0029600211,https://www.nba.com/game/hou-vs-was-0029600211
1996-11-30,0029600210,https://www.nba.com/game/van-vs-phi-0029600210
1996-11-30,0029600215,https://www.nba.com/game/tor-vs-min-0029600215
1996-11-30,0029600216,https://www.nba.com/game/chi-vs-sas-0029600216
1996-11-30,0029600214,https://www.nba.com/game/chh-vs-mil-0029600214
1996-11-30,0029600217,https://www.nba.com/game/njn-vs-lac-0029600217
1996-12-01,0029600220,https://www.nba.com/game/por-vs-gsw-0029600220
1996-12-01,0029600218,https://www.nba.com/game/sac-vs-det-0029600218
1996-12-01,0029600221,https://www.nba.com/game/uta-vs-sea-0029600221
1996-12-01,0029600219,https://www.nba.com/game/den-vs-lal-0029600219
1996-12-02,0029600223,https://www.nba.com/game/hou-vs-tor-0029600223
1996-12-02,0029600222,https://www.nba.com/game/dal-vs-orl-0029600222
1996-12-02,0029600224,https://www.nba.com/game/chh-vs-uta-0029600224
1996-12-03,0029600227,https://www.nba.com/game/tor-vs-cle-0029600227
1996-12-03,0029600226,https://www.nba.com/game/bos-vs-atl-0029600226
1996-12-03,0029600229,https://www.nba.com/game/sac-vs-min-0029600229
1996-12-03,0029600225,https://www.nba.com/game/mia-vs-nyk-0029600225
1996-12-03,0029600228,https://www.nba.com/game/chi-vs-mil-0029600228
1996-12-03,0029600233,https://www.nba.com/game/ind-vs-por-0029600233
1996-12-03,0029600232,https://www.nba.com/game/den-vs-gsw-0029600232
1996-12-03,0029600231,https://www.nba.com/game/sea-vs-lal-0029600231
1996-12-03,0029600230,https://www.nba.com/game/chh-vs-lac-0029600230
1996-12-04,0029600237,https://www.nba.com/game/atl-vs-det-0029600237
1996-12-04,0029600236,https://www.nba.com/game/dal-vs-mia-0029600236
1996-12-04,0029600235,https://www.nba.com/game/cle-vs-orl-0029600235
1996-12-04,0029600234,https://www.nba.com/game/nyk-vs-njn-0029600234
1996-12-04,0029600240,https://www.nba.com/game/lal-vs-uta-0029600240
1996-12-04,0029600239,https://www.nba.com/game/phi-vs-sas-0029600239
1996-12-04,0029600238,https://www.nba.com/game/bos-vs-hou-0029600238
1996-12-04,0029600241,https://www.nba.com/game/gsw-vs-phx-0029600241
1996-12-04,0029600242,https://www.nba.com/game/ind-vs-van-0029600242
1996-12-05,0029600243,https://www.nba.com/game/was-vs-tor-0029600243
1996-12-05,0029600245,https://www.nba.com/game/phi-vs-dal-0029600245
1996-12-05,0029600244,https://www.nba.com/game/lac-vs-chi-0029600244
1996-12-05,0029600246,https://www.nba.com/game/por-vs-den-0029600246
1996-12-05,0029600247,https://www.nba.com/game/min-vs-sea-0029600247
1996-12-06,0029600248,https://www.nba.com/game/njn-vs-bos-0029600248
1996-12-06,0029600250,https://www.nba.com/game/cle-vs-det-0029600250
1996-12-06,0029600249,https://www.nba.com/game/nyk-vs-mia-0029600249
1996-12-06,0029600255,https://www.nba.com/game/phx-vs-sac-0029600255
1996-12-06,0029600251,https://www.nba.com/game/van-vs-sas-0029600251
1996-12-06,0029600252,https://www.nba.com/game/min-vs-uta-0029600252
1996-12-06,0029600256,https://www.nba.com/game/chh-vs-por-0029600256
1996-12-06,0029600254,https://www.nba.com/game/ind-vs-gsw-0029600254
1996-12-06,0029600253,https://www.nba.com/game/orl-vs-lal-0029600253
1996-12-07,0029600260,https://www.nba.com/game/tor-vs-atl-0029600260
1996-12-07,0029600259,https://www.nba.com/game/mil-vs-was-0029600259
1996-12-07,0029600257,https://www.nba.com/game/lac-vs-nyk-0029600257
1996-12-07,0029600258,https://www.nba.com/game/det-vs-njn-0029600258
1996-12-07,0029600263,https://www.nba.com/game/phi-vs-hou-0029600263
1996-12-07,0029600262,https://www.nba.com/game/van-vs-dal-0029600262
1996-12-07,0029600261,https://www.nba.com/game/mia-vs-chi-0029600261
1996-12-07,0029600264,https://www.nba.com/game/uta-vs-den-0029600264
1996-12-07,0029600265,https://www.nba.com/game/chh-vs-sea-0029600265
1996-12-08,0029600267,https://www.nba.com/game/lac-vs-cle-0029600267
1996-12-08,0029600268,https://www.nba.com/game/bos-vs-mil-0029600268
1996-12-08,0029600271,https://www.nba.com/game/sas-vs-gsw-0029600271
1996-12-08,0029600266,https://www.nba.com/game/chi-vs-tor-0029600266
1996-12-08,0029600272,https://www.nba.com/game/orl-vs-sac-0029600272
1996-12-08,0029600269,https://www.nba.com/game/ind-vs-phx-0029600269
1996-12-08,0029600270,https://www.nba.com/game/min-vs-lal-0029600270
1996-12-09,0029600273,https://www.nba.com/game/sea-vs-phi-0029600273
1996-12-09,0029600274,https://www.nba.com/game/chh-vs-van-0029600274
1996-12-10,0029600277,https://www.nba.com/game/gsw-vs-tor-0029600277
1996-12-10,0029600278,https://www.nba.com/game/mia-vs-cle-0029600278
1996-12-10,0029600276,https://www.nba.com/game/den-vs-atl-0029600276
1996-12-10,0029600275,https://www.nba.com/game/was-vs-nyk-0029600275
1996-12-10,0029600280,https://www.nba.com/game/hou-vs-min-0029600280
1996-12-10,0029600279,https://www.nba.com/game/det-vs-mil-0029600279
1996-12-10,0029600282,https://www.nba.com/game/sas-vs-phx-0029600282
1996-12-10,0029600281,https://www.nba.com/game/ind-vs-uta-0029600281
1996-12-10,0029600285,https://www.nba.com/game/orl-vs-por-0029600285
1996-12-10,0029600284,https://www.nba.com/game/lal-vs-sac-0029600284
1996-12-10,0029600283,https://www.nba.com/game/dal-vs-lac-0029600283
1996-12-11,0029600286,https://www.nba.com/game/tor-vs-bos-0029600286
1996-12-11,0029600290,https://www.nba.com/game/den-vs-chh-0029600290
1996-12-11,0029600289,https://www.nba.com/game/cle-vs-was-0029600289
1996-12-11,0029600287,https://www.nba.com/game/sea-vs-njn-0029600287
1996-12-11,0029600288,https://www.nba.com/game/mia-vs-phi-0029600288
1996-12-11,0029600291,https://www.nba.com/game/min-vs-chi-0029600291
1996-12-11,0029600292,https://www.nba.com/game/ind-vs-lal-0029600292
1996-12-12,0029600293,https://www.nba.com/game/gsw-vs-nyk-0029600293
1996-12-12,0029600295,https://www.nba.com/game/det-vs-hou-0029600295
1996-12-12,0029600294,https://www.nba.com/game/sea-vs-mil-0029600294
1996-12-12,0029600296,https://www.nba.com/game/phx-vs-uta-0029600296
1996-12-12,0029600299,https://www.nba.com/game/van-vs-por-0029600299
1996-12-12,0029600298,https://www.nba.com/game/dal-vs-sac-0029600298
1996-12-12,0029600297,https://www.nba.com/game/sas-vs-lac-0029600297
1996-12-13,0029600304,https://www.nba.com/game/bos-vs-ind-0029600304
1996-12-13,0029600302,https://www.nba.com/game/phi-vs-chh-0029600302
1996-12-13,0029600301,https://www.nba.com/game/den-vs-was-0029600301
1996-12-13,0029600300,https://www.nba.com/game/chi-vs-njn-0029600300
1996-12-13,0029600305,https://www.nba.com/game/phx-vs-min-0029600305
1996-12-13,0029600303,https://www.nba.com/game/gsw-vs-cle-0029600303
1996-12-13,0029600307,https://www.nba.com/game/orl-vs-van-0029600307
1996-12-13,0029600306,https://www.nba.com/game/por-vs-lal-0029600306
1996-12-15,0029600318,https://www.nba.com/game/bos-vs-det-0029600318
1996-12-15,0029600320,https://www.nba.com/game/was-vs-gsw-0029600320
1996-12-15,0029600319,https://www.nba.com/game/van-vs-phx-0029600319
1996-12-15,0029600321,https://www.nba.com/game/hou-vs-por-0029600321
1996-12-16,0029600323,https://www.nba.com/game/det-vs-tor-0029600323
1996-12-16,0029600322,https://www.nba.com/game/mil-vs-bos-0029600322
1996-12-16,0029600325,https://www.nba.com/game/was-vs-sac-0029600325
1996-12-16,0029600324,https://www.nba.com/game/phx-vs-lac-0029600324
1996-12-17,0029600329,https://www.nba.com/game/ind-vs-mia-0029600329
1996-12-17,0029600328,https://www.nba.com/game/chh-vs-phi-0029600328
1996-12-17,0029600327,https://www.nba.com/game/tor-vs-njn-0029600327
1996-12-17,0029600326,https://www.nba.com/game/uta-vs-nyk-0029600326
1996-12-17,0029600330,https://www.nba.com/game/lal-vs-chi-0029600330
1996-12-17,0029600331,https://www.nba.com/game/atl-vs-dal-0029600331
1996-12-17,0029600333,https://www.nba.com/game/hou-vs-van-0029600333
1996-12-17,0029600332,https://www.nba.com/game/gsw-vs-sea-0029600332
1996-12-18,0029600335,https://www.nba.com/game/njn-vs-cle-0029600335
1996-12-18,0029600334,https://www.nba.com/game/ind-vs-orl-0029600334
1996-12-18,0029600336,https://www.nba.com/game/nyk-vs-det-0029600336
1996-12-18,0029600337,https://www.nba.com/game/lal-vs-mil-0029600337
1996-12-18,0029600339,https://www.nba.com/game/was-vs-phx-0029600339
1996-12-18,0029600338,https://www.nba.com/game/sac-vs-den-0029600338
1996-12-18,0029600341,https://www.nba.com/game/sea-vs-por-0029600341
1996-12-18,0029600340,https://www.nba.com/game/min-vs-gsw-0029600340
1996-12-19,0029600344,https://www.nba.com/game/mil-vs-tor-0029600344
1996-12-19,0029600343,https://www.nba.com/game/chi-vs-chh-0029600343
1996-12-19,0029600342,https://www.nba.com/game/uta-vs-mia-0029600342
1996-12-19,0029600345,https://www.nba.com/game/sas-vs-hou-0029600345
1996-12-19,0029600348,https://www.nba.com/game/dal-vs-van-0029600348
1996-12-19,0029600347,https://www.nba.com/game/min-vs-sac-0029600347
1996-12-19,0029600346,https://www.nba.com/game/was-vs-lac-0029600346
1996-12-20,0029600353,https://www.nba.com/game/det-vs-ind-0029600353
1996-12-20,0029600352,https://www.nba.com/game/tor-vs-cle-0029600352
1996-12-20,0029600351,https://www.nba.com/game/njn-vs-atl-0029600351
1996-12-20,0029600349,https://www.nba.com/game/nyk-vs-phi-0029600349
1996-12-20,0029600350,https://www.nba.com/game/uta-vs-orl-0029600350
1996-12-20,0029600354,https://www.nba.com/game/van-vs-den-0029600354
1996-12-20,0029600356,https://www.nba.com/game/lac-vs-sea-0029600356
1996-12-20,0029600355,https://www.nba.com/game/dal-vs-por-0029600355
1996-12-21,0029600360,https://www.nba.com/game/atl-vs-chh-0029600360
1996-12-21,0029600359,https://www.nba.com/game/chi-vs-phi-0029600359
1996-12-21,0029600358,https://www.nba.com/game/bos-vs-njn-0029600358
1996-12-21,0029600357,https://www.nba.com/game/det-vs-nyk-0029600357
1996-12-21,0029600362,https://www.nba.com/game/lal-vs-min-0029600362
1996-12-21,0029600364,https://www.nba.com/game/phx-vs-sas-0029600364
1996-12-21,0029600363,https://www.nba.com/game/mia-vs-hou-0029600363
1996-12-21,0029600361,https://www.nba.com/game/orl-vs-mil-0029600361
1996-12-21,0029600365,https://www.nba.com/game/por-vs-sac-0029600365
1996-12-22,0029600367,https://www.nba.com/game/uta-vs-cle-0029600367
1996-12-22,0029600368,https://www.nba.com/game/tor-vs-ind-0029600368
1996-12-22,0029600366,https://www.nba.com/game/chh-vs-bos-0029600366
1996-12-22,0029600370,https://www.nba.com/game/dal-vs-sea-0029600370
1996-12-22,0029600369,https://www.nba.com/game/lac-vs-gsw-0029600369
1996-12-22,0029600371,https://www.nba.com/game/was-vs-van-0029600371
1996-12-23,0029600373,https://www.nba.com/game/cle-vs-orl-0029600373
1996-12-23,0029600372,https://www.nba.com/game/atl-vs-nyk-0029600372
1996-12-23,0029600375,https://www.nba.com/game/uta-vs-min-0029600375
1996-12-23,0029600377,https://www.nba.com/game/mia-vs-sas-0029600377
1996-12-23,0029600376,https://www.nba.com/game/mil-vs-hou-0029600376
1996-12-23,0029600374,https://www.nba.com/game/njn-vs-chi-0029600374
1996-12-23,0029600378,https://www.nba.com/game/den-vs-phx-0029600378
1996-12-23,0029600380,https://www.nba.com/game/was-vs-por-0029600380
1996-12-23,0029600379,https://www.nba.com/game/lac-vs-sac-0029600379
1996-12-25,0029600382,https://www.nba.com/game/lal-vs-phx-0029600382
1996-12-25,0029600381,https://www.nba.com/game/det-vs-chi-0029600381
1996-12-26,0029600385,https://www.nba.com/game/njn-vs-tor-0029600385
1996-12-26,0029600386,https://www.nba.com/game/ind-vs-det-0029600386
1996-12-26,0029600384,https://www.nba.com/game/chi-vs-atl-0029600384
1996-12-26,0029600388,https://www.nba.com/game/nyk-vs-min-0029600388
1996-12-26,0029600383,https://www.nba.com/game/orl-vs-mia-0029600383
1996-12-26,0029600389,https://www.nba.com/game/gsw-vs-dal-0029600389
1996-12-26,0029600387,https://www.nba.com/game/hou-vs-mil-0029600387
1996-12-26,0029600391,https://www.nba.com/game/por-vs-uta-0029600391
1996-12-26,0029600390,https://www.nba.com/game/phi-vs-den-0029600390
